<Ticker>,Date,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
^BDS,20160620,517.2100,535.5200,516.8700,530.5600,153403
^BDS,20160621,530.5600,539.5600,529.7100,534.4900,162427
^BDS,20160622,534.4900,534.5800,521.1800,521.5400,181522
^BDS,20160623,521.5400,530.6700,520.9900,525.8200,159125
^BDS,20160624,525.8200,526.7900,491.4500,516.7300,600984
^BDS,20160627,516.7300,536.5800,514.5200,531.1900,307624
^BDS,20160628,531.1900,531.9600,524.1500,525.0500,276501
^BDS,20160629,525.0500,534.1700,524.4100,528.6200,336054
^BDS,20160630,528.6200,556.7400,527.9800,541.2300,323777
^BDS,20160701,541.2300,561.9100,540.5200,556.4200,372921
^BDS,20160704,556.4200,567.2400,555.7300,556.9200,267752
^BDS,20160705,556.9200,572.7100,556.2100,557.8400,310823
^BDS,20160706,557.8400,564.8400,552.0500,559.3400,353138
^BDS,20160707,559.3400,570.4400,554.3600,564.5600,270442
^BDS,20160708,564.5600,570.6500,558.6600,564.1800,357618
^BDS,20160711,564.1800,569.3400,552.0700,556.9800,366032
^BDS,20160712,556.9800,568.5400,556.0900,567.2400,485545
^BDS,20160713,567.2400,596.0700,566.1200,595.1700,704262
^BDS,20160714,595.1700,600.7000,580.2100,581.0400,404917
^BDS,20160715,581.0400,590.6500,575.3400,590.0200,207602
^BDS,20160718,590.0200,590.8100,580.0600,586.0900,297912
^BDS,20160719,586.0900,591.3200,552.8700,567.7300,588500
^BDS,20160720,567.7300,572.9100,548.0100,548.5700,393220
^BDS,20160721,548.5700,563.1500,546.2500,552.4200,259422
^BDS,20160722,552.4200,558.5500,542.4800,548.8600,390317
^BDS,20160725,548.8600,558.5000,547.7900,553.2000,232951
^BDS,20160726,553.2000,558.5600,545.7300,553.2900,234564
^BDS,20160727,553.2900,558.9400,548.0100,558.0300,239873
^BDS,20160728,558.0300,577.3000,556.7500,571.7600,331652
^BDS,20160729,571.7600,572.8900,557.6400,559.1200,305817
^BDS,20160801,559.1200,568.8800,553.1500,562.7700,230810
^BDS,20160802,562.7700,567.9900,551.1800,558.0100,658027
^BDS,20160803,558.0100,558.0800,537.6200,541.5500,487134
^BDS,20160804,541.5500,545.3700,524.2800,525.5800,339515
^BDS,20160805,525.5800,525.5800,495.9100,498.6200,649907
^BDS,20160808,498.6200,506.3700,468.6200,497.7600,956198
^BDS,20160809,497.7600,509.6000,495.3500,506.5800,389842
^BDS,20160810,506.5800,537.2800,505.7300,535.7700,940301
^BDS,20160811,535.7700,543.6700,531.5900,541.1300,802682
^BDS,20160812,541.1300,547.4300,536.1600,541.1900,482699
^BDS,20160815,541.1900,544.1200,536.0100,543.0900,464651
^BDS,20160816,543.0900,544.2000,528.4000,533.7500,684472
^BDS,20160817,533.7500,541.4500,523.9200,533.2100,773569
^BDS,20160818,533.2100,543.0300,529.7400,532.5700,312470
^BDS,20160819,532.5700,538.3400,525.1000,530.4600,441939
^BDS,20160822,530.4600,534.7800,520.6300,523.7200,564639
^BDS,20160823,523.7200,539.0900,518.4300,538.8100,660184
^BDS,20160824,538.8100,542.3500,535.4300,537.9800,285362
^BDS,20160825,537.9800,538.5000,530.4700,536.0500,335671
^BDS,20160826,536.0500,536.8400,531.5300,533.3100,254081
^BDS,20160829,533.3100,541.0100,531.3800,532.7200,353575
^BDS,20160830,532.7200,537.2200,526.6400,533.4700,218067
^BDS,20160831,533.4700,538.1600,531.1700,533.9000,290117
^BDS,20160901,533.9000,536.1200,528.4000,532.9300,220437
^BDS,20160905,532.9300,534.9200,528.2800,532.0200,197802
^BDS,20160906,532.0200,537.9100,531.5500,532.7400,308647
^BDS,20160907,532.7400,535.3500,527.2100,529.8200,268382
^BDS,20160908,529.8200,534.9300,528.8100,532.4100,303258
^BDS,20160909,532.4100,542.9800,531.6100,541.9800,324761
^BDS,20160912,541.9800,552.9900,540.0400,550.0000,322596
^BDS,20160913,550.0000,551.1800,540.6300,542.2100,209140
^BDS,20160914,542.2100,546.7500,533.5900,533.8800,397193
^BDS,20160915,533.8800,557.0400,533.5400,553.9800,286315
^BDS,20160916,553.9800,574.4100,547.3000,573.5400,994155
^BDS,20160919,573.5400,576.9100,561.8000,568.1400,369226
^BDS,20160920,568.1400,578.0100,557.9800,572.7000,493553
^BDS,20160921,572.7000,588.3500,571.6500,585.4600,358465
^BDS,20160922,585.4600,595.3500,584.7900,590.1600,526713
^BDS,20160923,590.1600,594.6100,589.0600,593.6700,276944
^BDS,20160926,593.6700,601.3800,585.4700,597.4300,267630
^BDS,20160927,597.4300,612.4000,596.6100,611.8500,350573
^BDS,20160928,611.8500,612.3700,588.8900,597.1800,487708
^BDS,20160929,597.1800,601.4800,595.9500,600.5400,216167
^BDS,20160930,600.5400,602.0400,572.5200,595.6600,183731
^BDS,20161003,595.6600,596.4000,577.8300,578.4400,428505
^BDS,20161004,578.4400,591.0900,575.4400,590.1900,325052
^BDS,20161005,590.1900,597.4700,585.8600,589.1900,361401
^BDS,20161006,589.1900,590.1900,575.3900,577.1800,414586
^BDS,20161007,577.1800,585.2000,571.9300,577.4600,234803
^BDS,20161010,577.4600,582.4600,566.3500,568.9500,230299
^BDS,20161011,568.9500,574.0000,562.7000,568.7200,178608
^BDS,20161012,568.7200,577.6300,567.4200,570.3200,134381
^BDS,20161013,570.3200,580.9300,565.7100,579.1800,412974
^BDS,20161014,579.1800,584.3100,571.3200,578.5800,307185
^BDS,20161017,578.5800,580.4300,574.0600,578.6700,281620
^BDS,20161018,578.6700,579.4200,571.5500,576.9200,197274
^BDS,20161019,576.9200,588.0900,573.5500,587.1100,366012
^BDS,20161020,587.1100,588.4800,576.8200,581.3900,283662
^BDS,20161021,581.3900,582.6700,573.3900,578.2900,352522
^BDS,20161024,578.2900,578.7000,571.0500,577.2700,276413
^BDS,20161025,577.2700,577.8900,567.9300,573.4400,270590
^BDS,20161026,573.4400,575.3800,564.5900,570.8300,243625
^BDS,20161027,570.8300,576.4600,565.1800,574.7800,391996
^BDS,20161028,574.7800,580.1700,571.6900,575.4200,333371
^BDS,20161031,575.4200,580.5700,568.5500,571.6400,375897
^BDS,20161101,571.6400,576.3500,570.5300,574.6100,181260
^BDS,20161102,574.6100,580.2500,568.3900,568.8900,244466
^BDS,20161103,568.8900,575.4300,561.0600,568.9900,521408
^BDS,20161104,568.9900,572.9800,563.6900,569.1500,152382
^BDS,20161107,569.1500,575.7800,567.1400,573.9100,172936
^BDS,20161108,573.9100,576.6100,571.4400,574.7200,188927
^BDS,20161109,574.7200,575.9100,560.9900,569.9700,372261
^BDS,20161110,569.9700,577.0600,568.4800,573.4600,260976
^BDS,20161111,573.4600,588.4600,567.7700,587.7500,367115
^BDS,20161114,587.7500,597.5700,574.2600,575.5000,499737
^BDS,20161115,575.5000,582.7300,570.6400,573.7100,194747
^BDS,20161116,573.7100,581.9100,571.4500,574.7500,238194
^BDS,20161117,574.7500,577.0600,566.8000,575.1000,358406
^BDS,20161118,575.1000,579.2000,569.6600,574.2300,194527
^BDS,20161121,574.2300,574.6100,568.1700,572.9000,199677
^BDS,20161122,572.9000,574.6900,569.7900,572.7400,144229
^BDS,20161123,572.7400,575.8000,571.0700,573.3400,170293
^BDS,20161124,573.3400,574.4700,565.3700,571.2900,251442
^BDS,20161125,571.2900,571.5400,558.9800,570.8900,509849
^BDS,20161128,570.8900,571.6600,553.7000,569.9700,379263
^BDS,20161129,569.9700,570.4400,556.5900,558.3100,381251
^BDS,20161130,558.3100,564.6100,544.0700,563.8900,486312
^BDS,20161201,563.8900,566.9500,557.0300,564.0000,283914
^BDS,20161202,564.0000,566.9200,556.3100,564.1200,276282
^BDS,20161205,564.1200,566.6000,555.5500,563.1800,282053
^BDS,20161206,563.1800,563.6900,549.2600,559.5200,263664
^BDS,20161207,559.5200,564.3800,548.4400,562.7100,366455
^BDS,20161208,562.7100,563.8300,556.1200,562.9400,304808
^BDS,20161209,562.9400,563.4900,552.8800,562.4700,260976
^BDS,20161212,562.4700,562.6700,551.5900,559.8200,349394
^BDS,20161213,559.8200,560.3700,547.6700,559.2600,469945
^BDS,20161214,559.2600,566.5000,553.4900,565.5000,319084
^BDS,20161215,565.5000,566.4800,557.3500,561.0000,208635
^BDS,20161216,561.0000,567.0700,552.6100,566.3300,1137930
^BDS,20161219,566.3300,577.4700,565.9300,571.3700,281399
^BDS,20161220,571.3700,574.2500,559.1600,559.9200,326830
^BDS,20161221,559.9200,560.6200,551.8500,553.4700,301100
^BDS,20161222,553.4700,562.1500,551.0000,559.8600,290521
^BDS,20161223,559.8600,561.4700,553.4800,560.6000,156673
^BDS,20161226,560.6000,562.8400,557.4500,560.1600,134373
^BDS,20161227,560.1600,567.6500,559.1300,563.3600,144542
^BDS,20161228,563.3600,564.7700,558.1300,558.9600,1444935
^BDS,20161229,558.9600,568.8200,549.7000,561.3200,666841
^BDS,20161230,561.3200,562.4700,551.9100,562.3100,624981
^BDS,20170103,562.3100,562.5300,554.5000,555.0000,225979
^BDS,20170104,555.0000,560.3900,554.7300,559.8100,349154
^BDS,20170105,559.8100,562.5400,556.4000,559.9700,341141
^BDS,20170106,559.9700,568.5200,558.4300,565.5700,452410
^BDS,20170109,565.5700,568.9500,562.9400,566.4500,378217
^BDS,20170110,566.4500,567.6100,562.4000,563.6100,334382
^BDS,20170111,563.6100,567.7500,560.1300,564.7000,360923
^BDS,20170112,564.7000,566.6400,561.5900,563.3600,359980
^BDS,20170113,563.3600,567.2100,561.2800,565.8100,367529
^BDS,20170116,565.8100,567.0700,560.9800,563.5400,359278
^BDS,20170117,563.5400,565.2300,557.9700,560.9800,498121
^BDS,20170118,560.9800,562.1200,556.6900,557.9500,465530
^BDS,20170119,557.9500,559.7800,551.6400,553.6600,629101
^BDS,20170120,553.6600,557.2900,551.7500,554.6700,441828
^BDS,20170123,554.6700,557.1600,550.6200,552.8500,445925
^BDS,20170124,552.8500,556.2100,548.4500,549.9800,376810
^BDS,20170125,549.9800,565.3500,549.7500,565.2600,517361
^BDS,20170202,565.2600,572.4200,564.1300,569.8200,381278
^BDS,20170203,569.8200,569.9300,563.2600,566.3000,363209
^BDS,20170206,566.3000,570.3500,561.5600,564.5400,381246
^BDS,20170207,564.5400,567.5800,559.7900,565.2700,523354
^BDS,20170208,565.2700,568.5900,562.6300,563.5300,403834
^BDS,20170209,563.5300,567.5700,560.9000,562.2600,470528
^BDS,20170210,562.2600,567.2100,558.2700,561.8900,595982
^BDS,20170213,561.8900,566.2700,560.4800,564.0800,383551
^BDS,20170214,564.0800,568.4800,563.3500,564.4500,429046
^BDS,20170215,564.4500,582.2600,564.3000,578.0600,1007593
^BDS,20170216,578.0600,585.5500,574.7900,579.1000,600410
^BDS,20170217,579.1000,585.0200,576.2900,581.8400,535977
^BDS,20170220,581.8400,603.7000,576.8700,601.1100,662877
^BDS,20170221,601.1100,629.5500,600.4300,621.1700,694024
^BDS,20170222,621.1700,632.6000,614.4300,617.1200,571120
^BDS,20170223,617.1200,621.0700,606.1600,612.6600,560251
^BDS,20170224,612.6600,617.9700,603.9700,609.8400,509237
^BDS,20170227,609.8400,625.0700,608.3500,619.5100,541064
^BDS,20170228,619.5100,634.2300,612.8400,615.2300,663744
^BDS,20170301,615.2300,625.6600,609.9500,621.2300,555146
^BDS,20170302,621.2300,627.2800,616.4500,618.4800,582123
^BDS,20170303,618.4800,625.2300,613.8700,621.9500,361332
^BDS,20170306,621.9500,629.3700,619.0000,624.7000,477518
^BDS,20170307,624.7000,633.9100,620.4200,624.1500,454297
^BDS,20170308,624.1500,625.3900,609.6300,620.1000,438850
^BDS,20170309,620.1000,620.9100,615.1000,617.4300,363956
^BDS,20170310,617.4300,624.5600,615.4000,618.0200,580352
^BDS,20170313,618.0200,641.2400,617.0400,637.4000,741985
^BDS,20170314,637.4000,651.4600,635.4600,648.4000,376628
^BDS,20170315,648.4000,656.8100,633.3300,636.2200,418053
^BDS,20170316,636.2200,641.3500,631.1300,637.9500,360170
^BDS,20170317,637.9500,644.5700,614.9200,615.6600,889643
^BDS,20170320,615.6600,631.7300,612.3200,618.2100,635885
^BDS,20170321,618.2100,622.9500,601.8400,606.1700,2081361
^BDS,20170322,606.1700,612.4800,600.0900,601.8000,679339
^BDS,20170323,601.8000,609.6900,596.1100,604.6000,531940
^BDS,20170324,604.6000,615.8600,601.6700,612.5600,789159
^BDS,20170327,612.5600,615.9100,608.8500,613.9600,658987
^BDS,20170328,613.9600,616.6400,607.9700,610.1700,462002
^BDS,20170329,610.1700,615.8500,608.1300,611.6700,410276
^BDS,20170330,611.6700,615.8200,609.8500,613.4900,452250
^BDS,20170331,613.4900,618.8100,610.2200,613.0000,495353
^BDS,20170403,613.0000,619.8300,609.6100,614.0000,435348
^BDS,20170404,614.0000,623.3700,613.4500,621.0400,363905
^BDS,20170405,621.0400,624.7900,615.5400,618.4300,424225
^BDS,20170407,618.4300,622.1900,614.0700,621.4400,265161
^BDS,20170410,621.4400,628.4100,620.1700,625.7700,453064
^BDS,20170411,625.7700,633.0300,623.2400,628.2900,608385
^BDS,20170412,628.2900,632.8900,622.2800,625.8800,418094
^BDS,20170413,625.8800,631.8500,623.6900,626.8800,413039
^BDS,20170414,626.8800,627.8800,617.0800,620.3600,467889
^BDS,20170417,620.3600,623.3600,611.0800,617.4300,539543
^BDS,20170418,617.4300,620.2500,609.7000,617.1300,323864
^BDS,20170419,617.1300,622.7700,614.4300,619.4900,499710
^BDS,20170420,619.4900,624.5400,611.3500,615.7600,561018
^BDS,20170421,615.7600,629.6700,612.3200,622.7200,290837
^BDS,20170424,622.7200,634.2300,616.5400,622.1600,333211
^BDS,20170425,622.1600,627.0700,619.3700,624.2800,261414
^BDS,20170426,624.2800,628.3900,621.5100,624.2300,341479
^BDS,20170427,624.2300,631.1900,617.8600,626.1100,416175
^BDS,20170428,626.1100,626.6800,612.3900,618.2900,443216
^BDS,20170503,618.2900,621.5300,610.6600,613.1000,389864
^BDS,20170504,613.1000,615.2700,606.8500,610.4900,525228
^BDS,20170505,610.4900,614.5500,608.5100,611.9200,403966
^BDS,20170508,611.9200,616.5200,604.2000,608.6400,425890
^BDS,20170509,608.6400,618.4600,605.9500,614.9800,530914
^BDS,20170510,614.9800,618.9600,609.2000,613.4300,548777
^BDS,20170511,613.4300,617.2900,611.2400,614.2300,554020
^BDS,20170512,614.2300,617.3200,609.9800,614.8100,563333
^BDS,20170515,614.8100,622.7100,607.0900,614.0700,594019
^BDS,20170516,614.0700,619.7700,609.1400,615.4500,626437
^BDS,20170517,615.4500,619.9500,610.4400,614.5300,527904
^BDS,20170518,614.5300,618.2400,609.0500,612.4100,567800
^BDS,20170519,612.4100,615.5400,606.8300,611.4900,421940
^BDS,20170522,611.4900,619.3800,608.7100,615.7800,546508
^BDS,20170523,615.7800,616.9200,610.2900,612.2100,462407
^BDS,20170524,612.2100,613.4700,605.2300,606.6000,577239
^BDS,20170525,606.6000,608.9700,599.5800,602.6900,759282
^BDS,20170526,602.6900,607.6600,600.3300,604.8100,489974
^BDS,20170529,604.8100,609.5900,599.9300,605.7000,447581
^BDS,20170530,605.7000,606.7900,595.9600,597.1500,582047
^BDS,20170531,597.1500,605.8000,594.7700,601.4700,479505
^BDS,20170601,601.4700,610.3100,600.5800,605.9500,414594
^BDS,20170602,605.9500,610.5000,602.9300,609.4700,417254
^BDS,20170605,609.4700,615.3000,606.3600,613.9200,407408
^BDS,20170606,613.9200,617.6700,612.4900,616.2200,344870
^BDS,20170607,616.2200,620.8500,614.9600,619.8400,373323
^BDS,20170608,619.8400,625.9400,612.7600,619.3800,524950
^BDS,20170609,619.3800,623.5400,611.7400,614.5300,403428
^BDS,20170612,614.5300,620.5600,612.7100,619.2800,599066
^BDS,20170613,619.2800,624.0300,616.1700,623.2700,613088
^BDS,20170614,623.2700,624.6600,608.8400,612.2100,684294
^BDS,20170615,612.2100,617.8200,608.4400,615.8200,383283
^BDS,20170616,615.8200,625.6000,614.0000,624.8700,1947807
^BDS,20170619,624.8700,631.9100,618.6300,628.4300,555914
^BDS,20170620,628.4300,630.5700,619.4900,622.6300,562976
^BDS,20170621,622.6300,626.2300,616.1700,622.7400,557795
^BDS,20170622,622.7400,626.5900,618.0900,619.8800,597318
^BDS,20170623,619.8800,625.3400,616.7400,623.9500,599158
^BDS,20170626,623.9500,631.1300,621.4500,628.0200,444447
^BDS,20170627,628.0200,628.8800,623.1700,626.2100,355202
^BDS,20170628,626.2100,628.1700,621.0100,626.1800,294016
^BDS,20170629,626.1800,629.7100,619.9600,623.8700,368071
^BDS,20170630,623.8700,627.2400,621.1600,626.4400,405942
^BDS,20170703,626.4400,629.0300,622.1500,623.9800,429065
^BDS,20170704,623.9800,624.5900,616.8100,622.0500,584130
^BDS,20170705,622.0500,625.6500,618.0500,622.4900,445314
^BDS,20170706,622.4900,626.5700,619.6000,623.3200,402880
^BDS,20170707,623.3200,626.0700,616.7200,619.3700,480181
^BDS,20170710,619.3700,621.6600,608.2500,612.1000,407935
^BDS,20170711,612.1000,619.4800,608.3700,618.2100,450686
^BDS,20170712,618.2100,622.9400,614.4600,621.7000,638948
^BDS,20170713,621.7000,623.8500,615.3900,623.3100,656535
^BDS,20170714,623.3100,626.8400,618.7100,625.8600,354156
^BDS,20170717,625.8600,629.2700,614.3400,622.1400,548918
^BDS,20170718,622.1400,622.2600,611.1800,619.7800,405289
^BDS,20170719,619.7800,622.7700,615.6500,616.7800,369868
^BDS,20170720,616.7800,619.8500,612.1200,618.8100,326312
^BDS,20170721,618.8100,623.1400,612.6800,621.6900,548433
^BDS,20170724,621.6900,622.4300,615.3300,620.1800,346232
^BDS,20170725,620.1800,621.7900,615.0800,619.7000,378608
^BDS,20170726,619.7000,625.7500,616.7600,624.7100,544241
^BDS,20170727,624.7100,626.1900,619.0500,621.7200,548752
^BDS,20170728,621.7200,626.0800,614.8100,621.6000,531635
^BDS,20170731,621.6000,636.1700,617.4800,635.1600,845050
^BDS,20170801,635.1600,636.5800,629.5000,634.8300,576628
^BDS,20170802,634.8300,636.3700,628.2200,634.1200,538006
^BDS,20170803,634.1200,637.7100,629.9000,634.5200,515671
^BDS,20170804,634.5200,639.7400,632.4200,637.0900,612886
^BDS,20170807,637.0900,639.2900,630.3200,635.2900,598821
^BDS,20170808,635.2900,638.0800,629.0400,632.8600,547694
^BDS,20170809,632.8600,633.6200,619.8000,621.1200,667695
^BDS,20170810,621.1200,623.5000,610.3400,613.4300,449779
^BDS,20170811,613.4300,617.4300,603.2100,609.9100,370019
^BDS,20170814,609.9100,611.8300,598.4400,604.8000,398106
^BDS,20170815,604.8000,608.7500,595.7600,600.7700,558105
^BDS,20170816,600.7700,603.9000,594.4700,602.6100,520695
^BDS,20170817,602.6100,604.6500,597.4500,600.4700,589892
^BDS,20170818,600.4700,604.1300,596.5700,601.6600,549137
^BDS,20170821,601.6600,603.5900,594.3500,599.1700,486009
^BDS,20170822,599.1700,601.0800,594.9500,597.7100,419582
^BDS,20170823,597.7100,608.1100,596.8900,607.4400,401240
^BDS,20170824,607.4400,613.9100,605.1700,608.3400,476472
^BDS,20170825,608.3400,616.8600,600.9200,612.1300,683817
^BDS,20170828,612.1300,619.9300,603.7800,615.2900,739135
^BDS,20170829,615.2900,620.1300,604.3900,613.9600,717143
^BDS,20170830,613.9600,634.3000,608.4900,633.6400,827773
^BDS,20170831,633.6400,644.3800,623.3800,632.9100,878443
^BDS,20170901,632.9100,639.5600,628.1100,636.0100,574128
^BDS,20170905,636.0100,642.2000,627.1300,640.3200,767018
^BDS,20170906,640.3200,640.5900,625.8500,639.0400,732673
^BDS,20170907,639.0400,639.5000,629.7700,637.8500,573840
^BDS,20170908,637.8500,646.6700,629.3400,641.4900,846870
^BDS,20170911,641.4900,641.9600,628.7500,632.6000,618256
^BDS,20170912,632.6000,640.8000,625.5300,636.2700,936793
^BDS,20170913,636.2700,637.8700,623.3300,626.5000,706090
^BDS,20170914,626.5000,640.0500,619.9300,634.0400,708552
^BDS,20170915,634.0400,651.8000,625.7100,647.5100,1540340
^BDS,20170918,647.5100,651.8500,637.5500,640.7800,564699
^BDS,20170919,640.7800,645.3700,638.3900,641.3600,634097
^BDS,20170920,641.3600,642.9400,635.4000,639.9000,559319
^BDS,20170921,639.9000,642.3700,632.0000,640.3900,578080
^BDS,20170922,640.3900,645.7200,632.9500,640.6700,620035
^BDS,20170925,640.6700,642.6000,635.8300,639.2900,767240
^BDS,20170926,639.2900,647.6200,635.7100,641.3800,763928
^BDS,20170927,641.3800,656.1900,639.3300,651.5900,890331
^BDS,20170928,651.5900,658.6500,647.3800,648.9300,777705
^BDS,20170929,648.9300,657.2600,646.7400,652.7500,647050
^BDS,20171002,652.7500,656.4700,649.5800,650.8300,548272
^BDS,20171003,650.8300,661.3800,648.1400,650.6900,1256416
^BDS,20171004,650.6900,658.0000,649.1700,657.0500,883721
^BDS,20171005,657.0500,666.2300,655.4000,661.0000,864215
^BDS,20171006,661.0000,663.7000,656.9300,660.6500,678229
^BDS,20171009,660.6500,662.0600,651.1100,656.7800,570722
^BDS,20171010,656.7800,659.8400,647.6000,658.9100,970584
^BDS,20171011,658.9100,677.0700,657.6400,675.9200,970341
^BDS,20171012,675.9200,683.9200,668.3200,677.2700,637349
^BDS,20171013,677.2700,685.0200,672.2500,684.5900,714056
^BDS,20171016,684.5900,693.8900,675.0600,680.0400,681000
^BDS,20171017,680.0400,692.2300,678.2600,685.5700,549234
^BDS,20171018,685.5700,689.3200,680.0400,680.4600,676995
^BDS,20171019,680.4600,687.4500,677.4200,682.4300,691101
^BDS,20171020,682.4300,688.8800,674.3300,680.7700,955254
^BDS,20171023,680.7700,683.3400,672.4000,678.1700,725912
^BDS,20171024,678.1700,682.0400,671.6200,678.7400,690230
^BDS,20171025,678.7400,680.5400,670.1300,674.9700,466421
^BDS,20171026,674.9700,675.8700,656.2500,673.5700,717445
^BDS,20171027,673.5700,688.4300,670.8600,685.8600,877443
^BDS,20171030,685.8600,696.6600,683.8100,690.8600,819316
^BDS,20171031,690.8600,697.0500,686.7200,693.8000,678066
^BDS,20171101,693.8000,696.6400,689.1400,693.2300,700777
^BDS,20171102,693.2300,709.3600,689.7700,704.2400,878169
^BDS,20171103,704.2400,711.1800,696.0900,706.4900,829488
^BDS,20171106,706.4900,710.9500,704.5800,708.0100,664963
^BDS,20171107,708.0100,718.5000,705.5200,714.6800,865469
^BDS,20171108,714.6800,733.1400,706.9500,731.0900,1006867
^BDS,20171109,731.0900,754.1300,727.1100,744.6700,985977
^BDS,20171110,744.6700,764.4700,726.3200,744.7600,1007714
^BDS,20171113,744.7600,770.0400,740.1800,768.3300,759773
^BDS,20171114,768.3300,786.7800,760.9800,771.1500,1924330
^BDS,20171115,771.1500,777.1500,750.7600,763.6000,1678362
^BDS,20171116,763.6000,771.6600,751.4100,767.3000,1179654
^BDS,20171117,767.3000,786.3400,762.9600,777.1700,1527346
^BDS,20171120,777.1700,814.1700,772.2600,810.1400,1210565
^BDS,20171121,810.1400,849.8700,807.4700,825.6800,2093010
^BDS,20171122,825.6800,849.9800,805.8000,825.9900,1456809
^BDS,20171123,825.9900,841.9000,815.7700,828.4800,1082230
^BDS,20171124,828.4800,831.2700,811.6700,815.0700,1086167
^BDS,20171127,815.0700,849.7800,796.4500,827.6200,1432101
^BDS,20171128,827.6200,852.7900,820.7400,828.0500,3999406
^BDS,20171129,828.0500,839.6600,822.9400,829.5400,866651
^BDS,20171130,829.5400,836.1800,812.4900,818.2400,1115371
^BDS,20171201,818.2400,829.7500,811.8600,821.6200,782213
^BDS,20171204,821.6200,838.3500,816.8700,828.4500,1056288
^BDS,20171205,828.4500,844.0400,794.6800,806.1000,1541844
^BDS,20171206,806.1000,812.3200,784.1800,801.0000,1226457
^BDS,20171207,801.0000,813.4900,786.8000,794.1100,733232
^BDS,20171208,794.1100,812.1100,775.3700,805.1000,1000795
^BDS,20171211,805.1000,807.2100,783.1200,788.8200,787525
^BDS,20171212,788.8200,802.0100,761.9400,791.2200,907926
^BDS,20171213,791.2200,796.8500,782.8300,793.0700,517419
^BDS,20171214,793.0700,797.1600,780.4900,789.4800,433476
^BDS,20171215,789.4800,797.0100,779.1100,784.4700,1653559
^BDS,20171218,784.4700,809.7200,782.6100,803.3300,743290
^BDS,20171219,803.3300,816.1400,795.1300,800.2800,787410
^BDS,20171220,800.2800,805.3200,791.4800,799.5700,782098
^BDS,20171221,799.5700,821.1100,796.2600,806.4000,926702
^BDS,20171222,806.4000,821.6400,802.0200,816.4800,946659
^BDS,20171225,816.4800,830.1200,810.5100,824.7000,622567
^BDS,20171226,824.7000,837.8500,821.9800,829.8800,904582
^BDS,20171227,829.8800,838.3900,819.9200,826.1500,1087575
^BDS,20171228,826.1500,838.0000,822.8800,827.2600,590752
^BDS,20171229,827.2600,854.7100,822.1100,834.6900,1117852
^BDS,20180102,834.6900,845.5700,834.0000,841.5200,681495
^BDS,20180103,841.5200,875.8100,841.1000,858.1400,1934529
^BDS,20180104,858.1400,877.8500,853.0200,863.8700,1361292
^BDS,20180105,863.8700,868.6800,850.2300,859.9000,1349394
^BDS,20180108,859.9000,876.1100,851.1900,864.5700,1662335
^BDS,20180109,864.5700,890.2100,860.9300,877.0400,1565747
^BDS,20180110,877.0400,906.0200,875.4000,893.3700,1818046
^BDS,20180111,893.3700,918.7500,886.0300,909.2800,1523162
^BDS,20180112,909.2800,952.7800,907.9200,943.5500,2386601
^BDS,20180115,943.5500,971.6200,937.2100,959.7100,1838322
^BDS,20180116,959.7100,968.5100,938.1900,950.1300,1813138
^BDS,20180117,950.1300,971.8800,928.0200,943.4800,1826982
^BDS,20180118,943.4800,964.1100,915.4400,957.9500,1578832
^BDS,20180119,957.9500,991.6300,955.1400,978.1900,2121799
^BDS,20180122,978.1900,998.3000,967.9000,989.1700,1359752
^BDS,20180125,989.1700,1028.0800,975.0000,982.2700,3101766
^BDS,20180126,982.2700,1001.7100,973.1500,979.3300,1448014
^BDS,20180129,979.3300,1001.3500,963.7700,967.3600,1325631
^BDS,20180130,967.3600,977.2600,943.8100,965.1400,1608966
^BDS,20180131,965.1400,1000.0200,960.2400,970.3300,2728580
^BDS,20180201,970.3300,981.6100,952.8000,970.9000,1632436
^BDS,20180202,970.9000,985.3400,964.2100,977.6200,1818115
^BDS,20180205,977.6200,979.0200,927.4300,929.6100,1635354
^BDS,20180206,929.6100,932.7200,880.6000,912.7700,3031886
^BDS,20180207,912.7700,939.9500,907.6300,924.3300,1271278
^BDS,20180208,924.3300,928.6600,903.4900,905.6200,860689
^BDS,20180209,905.6200,905.8400,863.6900,896.1500,1219860
^BDS,20180212,896.1500,926.9300,881.6200,920.3600,1149028
^BDS,20180213,920.3600,943.3800,918.0400,937.8000,1120064
^BDS,20180221,937.8000,983.4800,937.3800,963.0900,1603598
^BDS,20180222,963.0900,978.7700,954.7300,967.6300,1433407
^BDS,20180223,967.6300,987.2000,961.3600,981.4600,1220738
^BDS,20180226,981.4600,1024.2600,975.0800,1011.3000,1779544
^BDS,20180227,1011.3000,1035.9301,988.5300,1010.5200,1533964
^BDS,20180228,1010.5200,1031.5200,992.9700,1015.3900,1540667
^BDS,20180301,1015.3900,1035.9100,1003.4700,1026.1600,1418381
^BDS,20180302,1026.1600,1037.3199,1001.6500,1022.7800,1190334
^BDS,20180305,1022.7800,1053.2500,989.8500,991.7700,1577283
^BDS,20180306,991.7700,1029.1200,983.0500,1021.2600,1376191
^BDS,20180307,1021.2600,1034.4800,1002.0500,1017.5700,1125855
^BDS,20180308,1017.5700,1059.2200,1012.3100,1047.6700,1549787
^BDS,20180309,1047.6700,1068.6000,1022.8800,1048.4600,1772356
^BDS,20180312,1048.4600,1060.8600,1025.0900,1029.9700,2303834
