<Ticker>,Date,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
^DAUKHI,20160526,390.4200,394.2800,382.2800,388.1800,330255
^DAUKHI,20160527,388.1800,388.3100,381.5400,384.6300,213686
^DAUKHI,20160530,384.6300,391.1600,381.6000,388.1500,281058
^DAUKHI,20160531,388.1500,411.0400,387.9100,407.5400,686536
^DAUKHI,20160601,407.5400,411.2400,400.9800,407.1000,298936
^DAUKHI,20160602,407.1000,416.3200,403.9100,416.3200,351107
^DAUKHI,20160603,416.3200,424.0100,410.1900,411.2800,292927
^DAUKHI,20160606,411.2800,414.7700,404.3000,410.6100,231492
^DAUKHI,20160607,410.6100,420.8100,410.5500,417.6400,211151
^DAUKHI,20160608,417.6400,430.1800,412.2100,414.2600,491233
^DAUKHI,20160609,414.2600,425.2500,413.8200,424.4000,356826
^DAUKHI,20160610,424.4000,424.4700,414.3000,414.9400,424092
^DAUKHI,20160613,414.9400,414.9400,399.5300,408.5100,573361
^DAUKHI,20160614,408.5100,415.4700,401.5800,408.8300,356222
^DAUKHI,20160615,408.8300,419.8300,401.3600,416.8600,384655
^DAUKHI,20160616,416.8600,416.9300,406.3900,406.6100,279890
^DAUKHI,20160617,406.6100,409.4000,398.8300,401.5500,407306
^DAUKHI,20160620,401.5500,416.5400,401.3700,416.5400,257954
^DAUKHI,20160621,416.5400,420.9800,410.6200,410.6800,237969
^DAUKHI,20160622,410.6800,417.9500,410.3500,411.2400,159707
^DAUKHI,20160623,411.2400,414.2600,410.2700,413.3400,133207
^DAUKHI,20160624,413.3400,416.3700,384.9200,404.8900,855347
^DAUKHI,20160627,404.8900,411.6700,391.5800,408.4300,223979
^DAUKHI,20160628,408.4300,408.9200,399.0600,408.2700,118584
^DAUKHI,20160629,408.2700,418.7200,408.0900,418.2100,325533
^DAUKHI,20160630,418.2100,434.2100,417.6400,420.4800,251433
^DAUKHI,20160701,420.4800,444.3800,419.9700,437.7600,438887
^DAUKHI,20160704,437.7600,444.8400,437.2500,443.4400,176666
^DAUKHI,20160705,443.4400,449.1300,434.0100,437.0200,348454
^DAUKHI,20160706,437.0200,437.5200,426.7900,430.9800,325776
^DAUKHI,20160707,430.9800,446.3100,430.8000,445.6100,331873
^DAUKHI,20160708,445.6100,446.3400,433.0100,439.5800,500370
^DAUKHI,20160711,439.5800,440.0700,423.6100,426.4400,404494
^DAUKHI,20160712,426.4400,433.3500,426.0000,430.3300,347014
^DAUKHI,20160713,430.3300,446.1700,430.1900,439.3500,452932
^DAUKHI,20160714,439.3500,443.0500,429.9900,430.1800,314030
^DAUKHI,20160715,430.1800,433.4400,426.3600,427.0400,255957
^DAUKHI,20160718,427.0400,433.9700,426.6300,433.5300,212095
^DAUKHI,20160719,433.5300,434.0900,418.1100,427.1000,393755
^DAUKHI,20160720,427.1000,427.4100,417.2200,417.7900,273873
^DAUKHI,20160721,417.7900,431.6600,417.4600,421.0900,268798
^DAUKHI,20160722,421.0900,421.2100,399.4800,411.7200,376992
^DAUKHI,20160725,411.7200,420.6900,405.0500,414.0500,207815
^DAUKHI,20160726,414.0500,415.2700,395.7700,397.4500,338986
^DAUKHI,20160727,397.4500,407.3600,396.6700,406.4300,311772
^DAUKHI,20160728,406.4300,406.7100,385.8600,392.3900,314690
^DAUKHI,20160729,392.3900,398.1100,380.4100,394.6500,217297
^DAUKHI,20160801,394.6500,407.2800,394.1100,404.0300,148703
^DAUKHI,20160802,404.0300,404.0300,390.0600,398.6600,373641
^DAUKHI,20160803,398.6600,399.2100,389.0300,395.4800,232143
^DAUKHI,20160804,395.4800,406.1700,395.3400,399.4300,239478
^DAUKHI,20160805,399.4300,406.1000,398.3100,399.8300,227595
^DAUKHI,20160808,399.8300,406.2300,396.2900,405.2500,154601
^DAUKHI,20160809,405.2500,416.5700,405.2500,413.6200,186160
^DAUKHI,20160810,413.6200,418.1800,410.1000,417.7700,249006
^DAUKHI,20160811,417.7700,419.8300,408.5000,419.1500,285774
^DAUKHI,20160812,419.1500,442.0700,419.1500,426.8900,378779
^DAUKHI,20160815,426.8900,437.6300,426.8300,433.8300,216852
^DAUKHI,20160816,433.8300,440.7200,425.9400,430.2900,350605
^DAUKHI,20160817,430.2900,435.2400,427.3800,431.0000,327683
^DAUKHI,20160818,431.0000,433.5200,418.7400,423.9300,318341
^DAUKHI,20160819,423.9300,444.8800,422.2400,436.2600,469349
^DAUKHI,20160822,436.2600,448.2500,434.6300,440.9800,315860
^DAUKHI,20160823,440.9800,442.0100,425.2000,429.5800,257298
^DAUKHI,20160824,429.5800,436.3700,428.1100,429.1000,207176
^DAUKHI,20160825,429.1000,431.5600,417.1500,422.0700,272652
^DAUKHI,20160826,422.0700,432.2500,421.9100,430.8600,153340
^DAUKHI,20160829,430.8600,434.5600,425.1400,425.9100,252494
^DAUKHI,20160830,425.9100,435.5200,419.5400,434.7600,235270
^DAUKHI,20160831,434.7600,435.6600,428.0900,432.2800,260977
^DAUKHI,20160901,432.2800,436.2300,425.4900,429.0200,224687
^DAUKHI,20160905,429.0200,430.7500,423.0400,427.3500,274056
^DAUKHI,20160906,427.3500,438.0200,426.7700,434.0200,303744
^DAUKHI,20160907,434.0200,434.5500,421.6800,428.1600,284800
^DAUKHI,20160908,428.1600,440.2900,427.4900,436.7500,241473
^DAUKHI,20160909,436.7500,449.4600,436.1100,436.4700,388075
^DAUKHI,20160912,436.4700,436.5300,422.2200,426.2000,186338
^DAUKHI,20160913,426.2000,431.7900,421.5700,428.3400,183571
^DAUKHI,20160914,428.3400,430.0400,423.9700,428.0700,181854
^DAUKHI,20160915,428.0700,428.3800,420.9700,424.0500,244304
^DAUKHI,20160916,424.0500,425.6300,421.2600,423.9900,453771
^DAUKHI,20160919,423.9900,431.1500,423.3300,430.0300,143541
^DAUKHI,20160920,430.0300,441.7300,426.0200,440.9000,187095
^DAUKHI,20160921,440.9000,451.8300,437.9000,450.7300,329001
^DAUKHI,20160922,450.7300,460.0500,449.8900,451.0400,228215
^DAUKHI,20160923,451.0400,456.1200,447.9200,454.5600,158482
^DAUKHI,20160926,454.5600,454.8200,444.5400,452.9100,253321
^DAUKHI,20160927,452.9100,458.9800,450.7000,458.7400,238473
^DAUKHI,20160928,458.7400,463.2600,456.0200,462.5000,329215
^DAUKHI,20160929,462.5000,490.4100,462.5000,484.5800,623162
^DAUKHI,20160930,484.5800,489.0700,470.6100,470.7400,329058
^DAUKHI,20161003,470.7400,477.4300,470.0300,473.0700,147338
^DAUKHI,20161004,473.0700,479.6500,466.0700,472.7800,244049
^DAUKHI,20161005,472.7800,480.3500,472.5300,475.5800,160321
^DAUKHI,20161006,475.5800,481.0000,469.0700,470.8000,188840
^DAUKHI,20161007,470.8000,480.4800,470.6700,474.8400,229916
^DAUKHI,20161010,474.8400,474.8400,453.9700,454.3100,143795
^DAUKHI,20161011,454.3100,481.1700,453.6400,480.6200,308134
^DAUKHI,20161012,480.6200,480.8100,468.3500,471.9000,162474
^DAUKHI,20161013,471.9000,474.8400,461.9100,474.2700,146576
^DAUKHI,20161014,474.2700,480.0400,472.6200,473.3100,129815
^DAUKHI,20161017,473.3100,473.9700,461.7200,464.8900,153060
^DAUKHI,20161018,464.8900,467.3900,457.0700,459.5800,133509
^DAUKHI,20161019,459.5800,466.1100,459.0800,462.7900,93664
^DAUKHI,20161020,462.7900,467.7000,460.3800,461.2800,177330
^DAUKHI,20161021,461.2800,461.4800,455.3800,460.7500,164952
^DAUKHI,20161024,460.7500,460.8300,453.9400,454.4000,114711
^DAUKHI,20161025,454.4000,457.3100,447.9200,455.7800,172397
^DAUKHI,20161026,455.7800,455.8200,450.7500,451.2900,133617
^DAUKHI,20161027,451.2900,453.7100,447.7100,452.0700,108012
^DAUKHI,20161028,452.0700,454.8100,450.0400,453.2200,101516
^DAUKHI,20161031,453.2200,453.9400,438.8000,439.2600,251063
^DAUKHI,20161101,439.2600,443.8300,432.8900,441.0900,227355
^DAUKHI,20161102,441.0900,442.9000,434.0500,435.8700,133693
^DAUKHI,20161103,435.8700,437.0700,421.2300,433.7100,211087
^DAUKHI,20161104,433.7100,436.1400,429.6200,434.7300,89362
^DAUKHI,20161107,434.7300,444.8000,430.4900,444.1500,117784
^DAUKHI,20161108,444.1500,448.8100,442.5900,447.2100,160852
^DAUKHI,20161109,447.2100,447.4700,422.4900,442.7400,232219
^DAUKHI,20161110,442.7400,452.6000,440.5200,448.5300,208335
^DAUKHI,20161111,448.5300,454.4000,447.5500,448.4900,76896
^DAUKHI,20161114,448.4900,448.5600,439.7800,441.1900,112744
^DAUKHI,20161115,441.1900,444.4400,438.8100,442.8800,107715
^DAUKHI,20161116,442.8800,450.9600,442.1600,444.7000,135452
^DAUKHI,20161117,444.7000,445.8300,442.8300,443.0900,76181
^DAUKHI,20161118,443.0900,443.9400,440.9800,442.5600,93982
^DAUKHI,20161121,442.5600,445.2300,442.3600,444.0800,97734
^DAUKHI,20161122,444.0800,458.5400,443.8800,453.2900,176431
^DAUKHI,20161123,453.2900,456.2600,451.4200,452.3500,72239
^DAUKHI,20161124,452.3500,453.6800,448.6900,450.5800,94007
^DAUKHI,20161125,450.5800,450.7100,445.2500,448.6200,123136
^DAUKHI,20161128,448.6200,449.1700,443.7800,447.2800,162732
^DAUKHI,20161129,447.2800,448.1600,427.6200,428.0300,136770
^DAUKHI,20161130,428.0300,428.8900,416.8700,425.0500,165438
^DAUKHI,20161201,425.0500,453.7400,424.9200,452.3700,479974
^DAUKHI,20161202,452.3700,459.4200,446.9500,449.4700,149156
^DAUKHI,20161205,449.4700,450.0500,436.7300,440.0500,126000
^DAUKHI,20161206,440.0500,443.6700,424.8300,441.4200,150990
^DAUKHI,20161207,441.4200,441.5400,429.7600,432.2400,86498
^DAUKHI,20161208,432.2400,433.4500,423.3300,429.7600,100216
^DAUKHI,20161209,429.7600,436.3300,423.3800,434.9000,156349
^DAUKHI,20161212,434.9000,450.0100,434.6000,435.7800,154068
^DAUKHI,20161213,435.7800,441.8500,425.8600,429.1100,154530
^DAUKHI,20161214,429.1100,432.5300,423.3000,429.3900,80948
^DAUKHI,20161215,429.3900,429.4500,420.0400,425.4700,94919
^DAUKHI,20161216,425.4700,429.4400,420.3600,424.9800,142525
^DAUKHI,20161219,424.9800,433.9800,424.9800,429.4500,106933
^DAUKHI,20161220,429.4500,430.6800,420.9400,421.9700,123169
^DAUKHI,20161221,421.9700,431.7800,421.3400,429.8800,142836
^DAUKHI,20161222,429.8800,436.1200,428.1900,432.9800,124160
^DAUKHI,20161223,432.9800,433.7400,423.5800,424.2200,83988
^DAUKHI,20161226,424.2200,430.6800,418.6300,419.1700,48328
^DAUKHI,20161227,419.1700,421.7300,393.7100,412.3700,120031
^DAUKHI,20161228,412.3700,415.8900,408.6500,411.0000,145501
^DAUKHI,20161229,411.0000,413.0600,409.0400,410.1200,115181
^DAUKHI,20161230,410.1200,417.6900,409.3900,416.2600,86780
^DAUKHI,20170103,416.2600,420.9000,411.7100,414.2900,111321
^DAUKHI,20170104,414.2900,426.5100,412.3400,423.6000,164997
^DAUKHI,20170105,423.6000,425.8000,420.1100,423.3900,59509
^DAUKHI,20170106,423.3900,424.1300,416.6700,417.0500,83148
^DAUKHI,20170109,417.0500,422.9400,414.6800,418.7700,178237
^DAUKHI,20170110,418.7700,420.6800,413.7300,415.1900,119569
^DAUKHI,20170111,415.1900,418.4400,414.2100,417.6200,75131
^DAUKHI,20170112,417.6200,421.6200,416.1500,418.7100,78156
^DAUKHI,20170113,418.7100,421.6500,412.8600,413.0500,142833
^DAUKHI,20170116,413.0500,413.3900,401.4400,403.2600,196665
^DAUKHI,20170117,403.2600,403.9400,392.7800,395.7500,177827
^DAUKHI,20170118,395.7500,401.7600,394.9100,399.0700,176030
^DAUKHI,20170119,399.0700,399.2600,396.0800,398.3500,67902
^DAUKHI,20170120,398.3500,404.2900,396.0200,402.8200,73324
^DAUKHI,20170123,402.8200,405.9200,395.7600,404.8000,106637
^DAUKHI,20170124,404.8000,417.7500,404.7600,414.8800,125708
^DAUKHI,20170125,414.8800,416.4600,411.7300,416.2900,152304
^DAUKHI,20170202,416.2900,422.3100,415.4600,418.3500,86288
^DAUKHI,20170203,418.3500,419.3300,410.4900,412.7000,151623
^DAUKHI,20170206,412.7000,423.8400,408.0200,416.9100,346633
^DAUKHI,20170207,416.9100,420.5500,415.1700,416.8800,205486
^DAUKHI,20170208,416.8800,417.5100,410.8800,411.3500,145393
^DAUKHI,20170209,411.3500,412.4600,397.8800,405.2100,1332998
^DAUKHI,20170210,405.2100,415.2900,404.4300,411.8200,498894
^DAUKHI,20170213,411.8200,417.5800,410.6200,415.8800,519047
^DAUKHI,20170214,415.8800,419.3300,411.0700,415.8100,776601
^DAUKHI,20170215,415.8100,416.8000,412.2100,415.1500,566342
^DAUKHI,20170216,415.1500,421.3600,412.0700,415.2000,693932
^DAUKHI,20170217,415.2000,417.6500,411.5700,413.2900,379589
^DAUKHI,20170220,413.2900,417.4200,409.7000,415.7900,416745
^DAUKHI,20170221,415.7900,424.6400,414.2800,419.1500,902139
^DAUKHI,20170222,419.1500,433.8600,418.8500,432.6300,1137045
^DAUKHI,20170223,432.6300,440.8900,431.0500,437.3200,803487
^DAUKHI,20170224,437.3200,438.8300,428.9200,429.9500,468246
^DAUKHI,20170227,429.9500,431.1500,422.3700,430.0400,532619
^DAUKHI,20170228,430.0400,433.2900,419.5000,419.7700,400785
^DAUKHI,20170301,419.7700,420.9200,409.7200,411.3700,750193
^DAUKHI,20170302,411.3700,415.5500,405.6300,405.9000,530132
^DAUKHI,20170303,405.9000,411.7200,401.6800,408.9600,341055
^DAUKHI,20170306,408.9600,412.0300,405.8900,406.0000,403502
^DAUKHI,20170307,406.0000,407.4900,401.5100,406.6000,584812
^DAUKHI,20170308,406.6000,408.6000,402.4300,404.3200,265697
^DAUKHI,20170309,404.3200,404.3900,397.1500,397.6100,684124
^DAUKHI,20170310,397.6100,397.9400,388.4600,391.8100,745279
^DAUKHI,20170313,391.8100,392.0900,379.6600,384.8400,500919
^DAUKHI,20170314,384.8400,395.3500,384.5300,386.6400,341831
^DAUKHI,20170315,386.6400,391.0100,384.6700,386.3500,407695
^DAUKHI,20170316,386.3500,393.2700,386.0800,390.7400,369321
^DAUKHI,20170317,390.7400,391.2000,386.5700,386.9600,486862
^DAUKHI,20170320,386.9600,389.6900,383.9900,385.7400,375437
^DAUKHI,20170321,385.7400,389.2700,382.9900,383.5700,333823
^DAUKHI,20170322,383.5700,383.7600,374.4800,374.8600,753126
^DAUKHI,20170323,374.8600,382.4200,374.5400,376.1000,547963
^DAUKHI,20170324,376.1000,384.3200,375.4400,383.9700,350826
^DAUKHI,20170327,383.9700,384.3800,378.5700,380.6800,358725
^DAUKHI,20170328,380.6800,382.4900,376.4900,379.7900,262428
^DAUKHI,20170329,379.7900,388.2000,379.5700,382.8400,362416
^DAUKHI,20170330,382.8400,390.8600,382.8400,388.6700,268651
^DAUKHI,20170331,388.6700,394.3900,386.8000,390.9600,380013
^DAUKHI,20170403,390.9600,393.7700,385.4600,387.1100,308880
^DAUKHI,20170404,387.1100,389.8000,380.3200,383.5300,449046
^DAUKHI,20170405,383.5300,390.1100,382.4500,386.7200,389560
^DAUKHI,20170407,386.7200,401.6600,385.9800,400.9700,922697
^DAUKHI,20170410,400.9700,407.2600,399.9500,402.9700,319415
^DAUKHI,20170411,402.9700,408.2100,399.2500,403.2600,471934
^DAUKHI,20170412,403.2600,405.2400,394.0600,394.9100,476990
^DAUKHI,20170413,394.9100,402.1100,387.7100,390.5000,410193
^DAUKHI,20170414,390.5000,392.6200,381.5400,385.1400,366616
^DAUKHI,20170417,385.1400,393.2900,382.7100,384.4400,304389
^DAUKHI,20170418,384.4400,392.6900,383.1500,391.8300,294174
^DAUKHI,20170419,391.8300,393.5500,388.0400,390.5500,160370
^DAUKHI,20170420,390.5500,391.0100,383.6000,383.9200,260121
^DAUKHI,20170421,383.9200,394.6600,373.4600,382.4200,827678
^DAUKHI,20170424,382.4200,388.1900,378.5300,383.2200,501220
^DAUKHI,20170425,383.2200,383.8400,371.1500,371.8900,434659
^DAUKHI,20170426,371.8900,376.0700,365.1600,372.3100,466481
^DAUKHI,20170427,372.3100,385.0900,371.8000,382.9800,778054
^DAUKHI,20170428,382.9800,387.1500,376.3800,382.7500,503131
^DAUKHI,20170503,382.7500,383.6300,375.8700,380.3300,553049
^DAUKHI,20170504,380.3300,382.6000,376.0200,381.1100,938903
^DAUKHI,20170505,381.1100,382.5300,375.7400,378.7500,407787
^DAUKHI,20170508,378.7500,384.2100,376.5900,381.3500,502140
^DAUKHI,20170509,381.3500,384.7700,378.2700,382.2400,475081
^DAUKHI,20170510,382.2400,385.8100,379.7100,380.7000,595337
^DAUKHI,20170511,380.7000,390.8000,379.5300,385.2900,615428
^DAUKHI,20170512,385.2900,387.3900,381.7900,383.1700,376188
^DAUKHI,20170515,383.1700,385.6100,379.4000,382.5100,587792
